"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 00:00","2021","06","01","00:00","17.8","","10.6","","62","","0.0","","","","0","","16.1","","96.87","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 01:00","2021","06","01","01:00","19.1","","10.3","","56","","0.0","","18","","8","","16.1","","96.88","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 02:00","2021","06","01","02:00","15.5","","9.8","","69","","0.0","","7","","5","","16.1","","96.89","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 03:00","2021","06","01","03:00","14.4","","9.8","","73","","0.0","","","","0","","16.1","","96.89","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 04:00","2021","06","01","04:00","14.5","","9.8","","73","","0.0","","3","","4","","16.1","","96.90","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 05:00","2021","06","01","05:00","14.3","","10.1","","76","","0.0","","7","","8","","16.1","","96.94","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 06:00","2021","06","01","06:00","16.4","","11.5","","73","","0.0","","6","","8","","16.1","","96.93","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 07:00","2021","06","01","07:00","20.1","","11.9","","59","","0.0","","","M","4","","16.1","","96.95","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 08:00","2021","06","01","08:00","22.4","","10.4","","46","","0.0","","","M","5","","16.1","","96.93","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 09:00","2021","06","01","09:00","24.0","","10.3","","42","","0.0","","15","","5","","16.1","","96.83","","25","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 10:00","2021","06","01","10:00","26.1","","11.0","","38","","0.0","","1","","9","","16.1","","96.77","","28","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 11:00","2021","06","01","11:00","27.1","","9.8","","33","","0.0","","","M","4","","16.1","","96.68","","28","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 12:00","2021","06","01","12:00","28.5","","10.5","","32","","0.0","","36","","8","","16.1","","96.60","","30","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 13:00","2021","06","01","13:00","29.8","","9.5","","28","","0.0","","5","","5","","16.1","","96.50","","31","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 14:00","2021","06","01","14:00","31.0","","9.8","","26","","0.0","","3","","5","","16.1","","96.40","","32","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 15:00","2021","06","01","15:00","31.6","","8.4","","23","","0.0","","","M","4","","16.1","","96.31","","32","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 16:00","2021","06","01","16:00","31.9","","9.1","","24","","0.0","","34","","11","","16.1","","96.24","","33","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 17:00","2021","06","01","17:00","31.4","","10.7","","27","","0.0","","34","","24","","16.1","","96.16","","33","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 18:00","2021","06","01","18:00","30.2","","11.4","","31","","0.0","","34","","28","","16.1","","96.11","","32","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 19:00","2021","06","01","19:00","27.7","","12.7","","39","","0.0","","34","","21","","16.1","","96.08","","30","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-06-01 20:00","2021","06","01","20:00","24.1","","13.2","","50","","0.0","","36","","4","","16.1","","96.05","","27","","","","NA"
