"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 00:00","2017","01","01","00:00","-5.1","","-5.6","","96","","0.0","","36","","5","","3.2","","95.56","","","","-7","","Snow"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 01:00","2017","01","01","01:00","-4.7","","-5.2","","96","","0.0","","35","","13","","3.2","","95.58","","","","-10","","Snow"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 02:00","2017","01","01","02:00","-4.0","","-4.8","","94","","0.0","","35","","17","","8.1","","95.58","","","","-10","","Snow"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 03:00","2017","01","01","03:00","-4.2","","-5.2","","93","","0.0","","","","0","","8.1","","95.64","","","","","","Snow"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 04:00","2017","01","01","04:00","-4.5","","-5.7","","92","","0.0","","4","","5","","4.8","","95.65","","","","-7","","Snow"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 05:00","2017","01","01","05:00","-4.1","","-5.6","","89","","0.0","","3","","8","","16.1","","95.66","","","","-8","","Snow"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 06:00","2017","01","01","06:00","-3.8","","-5.5","","88","","0.0","","4","","11","","16.1","","95.69","","","","-8","","Snow"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 07:00","2017","01","01","07:00","-3.3","","-5.5","","85","","0.0","","4","","15","","16.1","","95.75","","","","-8","","Snow"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 08:00","2017","01","01","08:00","-3.5","","-5.4","","87","","0.0","","1","","21","","8.1","","95.79","","","","-10","","Snow"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 09:00","2017","01","01","09:00","-3.1","","-5.9","","81","","0.0","","3","","15","","16.1","","95.83","","","","-8","","Snow"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 10:00","2017","01","01","10:00","-3.1","","-6.1","","80","","0.0","","36","","30","","16.1","","95.92","","","","-11","","NA"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 11:00","2017","01","01","11:00","-2.9","","-6.2","","78","","0.0","","36","","32","","16.1","","95.95","","","","-10","","NA"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 12:00","2017","01","01","12:00","-2.4","","-6.6","","73","","0.0","","36","","34","","16.1","","95.95","","","","-10","","NA"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 13:00","2017","01","01","13:00","-2.3","","-6.9","","71","","0.0","","35","","37","","16.1","","95.95","","","","-10","","NA"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 14:00","2017","01","01","14:00","-2.3","","-7.1","","70","","0.0","","36","","45","","9.7","","95.99","","","","-11","","Haze"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 15:00","2017","01","01","15:00","-2.7","","-6.8","","74","","0.0","","35","","43","","14.5","","96.04","","","","-11","","NA"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 16:00","2017","01","01","16:00","-3.0","","-7.5","","71","","0.0","","36","","35","","16.1","","96.10","","","","-11","","NA"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 17:00","2017","01","01","17:00","-2.8","","-8.9","","63","","0.0","","36","","32","","16.1","","96.17","","","","-10","","NA"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 18:00","2017","01","01","18:00","-3.5","","-8.5","","68","","0.0","","36","","32","","16.1","","96.21","","","","-11","","NA"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 19:00","2017","01","01","19:00","-3.7","","-8.4","","70","","0.0","","36","","32","","16.1","","96.27","","","","-12","","NA"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 20:00","2017","01","01","20:00","-4.5","","-9.5","","68","","0.0","","35","","24","","16.1","","96.34","","","","-12","","NA"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 21:00","2017","01","01","21:00","-5.1","","-10.9","","64","","0.0","","1","","13","","16.1","","96.39","","","","-10","","NA"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 22:00","2017","01","01","22:00","-4.9","","-11.3","","61","","0.0","","5","","17","","16.1","","96.44","","","","-11","","NA"
"-119.38","49.96","KELOWNA","1123939","2017-01-01 23:00","2017","01","01","23:00","-5.4","","-12.2","","59","","0.0","","36","","17","","16.1","","96.49","","","","-11","","NA"
"-119.38","49.96","KELOWNA","1123939","2017-01-02 00:00","2017","01","02","00:00","-5.6","","-12.6","","58","","0.0","","2","","13","","16.1","","96.53","","","","-11","","NA"
"-119.38","49.96","KELOWNA","1123939","2017-01-02 01:00","2017","01","02","01:00","-6.0","","-12.6","","60","","0.0","","1","","22","","16.1","","96.57","","","","-13","","NA"
"-119.38","49.96","KELOWNA","1123939","2017-01-02 02:00","2017","01","02","02:00","-6.3","","-12.7","","61","","0.0","","36","","22","","16.1","","96.62","","","","-14","","NA"
"-119.38","49.96","KELOWNA","1123939","2017-01-02 03:00","2017","01","02","03:00","-6.8","","-12.5","","64","","0.0","","36","","28","","16.1","","96.68","","","","-15","","NA"
"-119.38","49.96","KELOWNA","1123939","2017-01-02 04:00","2017","01","02","04:00","-8.3","","-12.7","","71","","0.0","","36","","26","","16.1","","96.72","","","","-17","","NA"
"-119.38","49.96","KELOWNA","1123939","2017-01-02 05:00","2017","01","02","05:00","-8.5","","-12.8","","72","","0.0","","36","","26","","16.1","","96.77","","","","-17","","NA"
"-119.38","49.96","KELOWNA","1123939","2017-01-02 06:00","2017","01","02","06:00","-9.1","","-13.3","","72","","0.0","","35","","24","","16.1","","96.85","","","","-17","","NA"
