"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.38","49.96","KELOWNA","1123939","2011-05-01 00:00","2011","05","01","00:00","7.0","","-3.8","","46","","","","15","","13","","16.1","","97.49","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-05-01 01:00","2011","05","01","01:00","4.0","","-3.1","","60","","","","20","","9","","16.1","","97.49","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-05-01 02:00","2011","05","01","02:00","4.0","","-2.2","","64","","","","","","0","","16.1","","97.52","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-05-01 03:00","2011","05","01","03:00","1.0","","-3.9","","70","","","","","M","4","","16.1","","97.54","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-05-01 04:00","2011","05","01","04:00","-1.0","","-3.7","","82","","","","2","","4","","16.1","","97.55","","","","-2","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-05-01 05:00","2011","05","01","05:00","-0.5","","-3.5","","80","","","","","","0","","16.1","","97.59","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-05-01 06:00","2011","05","01","06:00","2.0","","-1.4","","78","","","","","","0","","16.1","","97.64","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-05-01 07:00","2011","05","01","07:00","6.0","","-3.1","","52","","","","","","0","","16.1","","97.65","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-05-01 08:00","2011","05","01","08:00","9.0","","-2.6","","44","","","","","M","5","","16.1","","97.64","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-05-01 09:00","2011","05","01","09:00","11.0","","-2.4","","39","","","","","M","4","","16.1","","97.56","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-05-01 10:00","2011","05","01","10:00","12.0","","-3.3","","34","","","","","M","8","","16.1","","97.48","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-05-01 11:00","2011","05","01","11:00","14.0","","-2.4","","32","","","","","M","4","","16.1","","97.38","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-05-01 12:00","2011","05","01","12:00","16.0","","-2.9","","27","","","","","M","8","","16.1","","97.31","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-05-01 13:00","2011","05","01","13:00","17.0","","-4.2","","23","","","","","M","5","","16.1","","97.25","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-05-01 14:00","2011","05","01","14:00","18.0","","-5.2","","20","","","","","","0","","16.1","","97.17","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-05-01 15:00","2011","05","01","15:00","18.0","","-3.9","","22","","","","","M","4","","16.1","","97.05","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-05-01 16:00","2011","05","01","16:00","19.0","","-6.5","","17","","","","","M","4","","16.1","","96.98","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-05-01 17:00","2011","05","01","17:00","19.0","","-5.0","","19","","","","18","","9","","16.1","","96.94","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-05-01 18:00","2011","05","01","18:00","18.0","","-2.8","","24","","","","19","","11","","16.1","","96.88","","","","","","NA"
