"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 00:00","2014","07","01","00:00","11.3","","8.5","","83","","0.0","","4","","5","","16.1","","96.93","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 01:00","2014","07","01","01:00","12.3","","8.0","","75","","0.0","","3","","5","","16.1","","96.95","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 02:00","2014","07","01","02:00","10.6","","7.9","","83","","0.0","","","","0","","16.1","","96.97","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 03:00","2014","07","01","03:00","10.0","","7.4","","84","","0.0","","5","","5","","16.1","","96.98","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 04:00","2014","07","01","04:00","9.4","","7.4","","87","","0.0","","5","","5","","16.1","","97.00","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 05:00","2014","07","01","05:00","9.2","","7.5","","89","","0.0","","4","","4","","16.1","","97.01","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 06:00","2014","07","01","06:00","13.9","","8.5","","70","","0.0","","","","0","","16.1","","97.01","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 07:00","2014","07","01","07:00","16.9","","8.7","","58","","0.0","","","M","4","","16.1","","96.96","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 08:00","2014","07","01","08:00","19.1","","8.3","","49","","0.0","","1","","5","","16.1","","96.92","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 09:00","2014","07","01","09:00","21.1","","7.7","","42","","0.0","","","M","4","","16.1","","96.87","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 10:00","2014","07","01","10:00","22.9","","7.0","","35","","0.0","","","","0","","16.1","","96.77","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 11:00","2014","07","01","11:00","24.9","","8.3","","34","","0.0","","1","","8","","16.1","","96.67","","25","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 12:00","2014","07","01","12:00","26.9","","10.3","","35","","0.0","","16","","11","","16.1","","96.57","","28","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 13:00","2014","07","01","13:00","27.2","","9.0","","31","","0.0","","","M","4","","14.5","","96.50","","28","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 14:00","2014","07","01","14:00","28.9","","9.2","","29","","0.0","","17","","8","","16.1","","96.42","","30","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 15:00","2014","07","01","15:00","29.5","","8.8","","27","","0.0","","1","","5","","16.1","","96.34","","30","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 16:00","2014","07","01","16:00","30.5","","7.8","","24","","0.0","","31","","5","","16.1","","96.23","","31","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 17:00","2014","07","01","17:00","30.6","","9.1","","26","","0.0","","1","","9","","14.5","","96.16","","31","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 18:00","2014","07","01","18:00","30.4","","9.9","","28","","0.0","","31","","8","","16.1","","96.11","","32","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 19:00","2014","07","01","19:00","27.8","","13.1","","40","","0.0","","2","","5","","16.1","","96.08","","31","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 20:00","2014","07","01","20:00","22.4","","15.3","","64","","0.0","","35","","5","","16.1","","96.06","","27","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 21:00","2014","07","01","21:00","21.3","","12.6","","57","","0.0","","","M","4","","16.1","","96.10","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 22:00","2014","07","01","22:00","18.2","","13.2","","72","","0.0","","1","","8","","16.1","","96.08","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-01 23:00","2014","07","01","23:00","16.7","","12.7","","77","","0.0","","33","","8","","16.1","","96.11","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-02 00:00","2014","07","02","00:00","16.1","","11.6","","74","","0.0","","","M","4","","16.1","","96.13","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-02 01:00","2014","07","02","01:00","14.5","","10.9","","79","","0.0","","3","","8","","16.1","","96.13","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-02 02:00","2014","07","02","02:00","13.4","","11.0","","85","","0.0","","","M","4","","16.1","","96.15","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-02 03:00","2014","07","02","03:00","13.7","","10.8","","82","","0.0","","1","","9","","16.1","","96.10","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-02 04:00","2014","07","02","04:00","14.0","","10.6","","80","","0.0","","4","","4","","16.1","","96.14","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-02 05:00","2014","07","02","05:00","14.4","","11.2","","81","","0.0","","","","0","","16.1","","96.17","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-07-02 06:00","2014","07","02","06:00","18.6","","12.0","","65","","0.0","","8","","8","","16.1","","96.20","","","","","","NA"
