"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.38","49.96","KELOWNA","1123939","2010-12-01 00:00","2010","12","01","00:00","-1.0","","-2.3","","","","","","","","0","","11.3","","96.59","","","","","","Snow"
"-119.38","49.96","KELOWNA","1123939","2010-12-01 01:00","2010","12","01","01:00","-1.0","","-2.0","","","","","","","M","5","","4.8","","96.60","","","","-3","","Snow"
"-119.38","49.96","KELOWNA","1123939","2010-12-01 02:00","2010","12","01","02:00","-0.5","","-1.4","","","","","","","M","4","","16.1","","96.59","","","","-2","","Snow Showers"
"-119.38","49.96","KELOWNA","1123939","2010-12-01 03:00","2010","12","01","03:00","-1.0","","-1.8","","","","","","","","0","","14.5","","96.65","","","","","","Moderate Snow"
"-119.38","49.96","KELOWNA","1123939","2010-12-01 04:00","2010","12","01","04:00","-1.0","","-1.7","","","","","","21","","5","","8.0","","96.67","","","","-3","","Snow Showers"
"-119.38","49.96","KELOWNA","1123939","2010-12-01 05:00","2010","12","01","05:00","-1.0","","-1.7","","","","","","","M","4","","16.1","","96.70","","","","-2","","Moderate Snow"
"-119.38","49.96","KELOWNA","1123939","2010-12-01 06:00","2010","12","01","06:00","-0.5","","-1.3","","","","","","","M","4","","16.1","","96.73","","","","-2","","NA"
"-119.38","49.96","KELOWNA","1123939","2010-12-01 07:00","2010","12","01","07:00","-1.0","","-1.7","","","","","","18","","5","","16.1","","96.72","","","","-3","","NA"
"-119.38","49.96","KELOWNA","1123939","2010-12-01 08:00","2010","12","01","08:00","-1.0","","-2.0","","","","","","18","","5","","16.1","","96.76","","","","-3","","NA"
"-119.38","49.96","KELOWNA","1123939","2010-12-01 09:00","2010","12","01","09:00","1.0","","-0.8","","","","","","","M","4","","16.1","","96.83","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2010-12-01 10:00","2010","12","01","10:00","2.0","","-0.6","","","","","","16","","11","","16.1","","96.86","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2010-12-01 11:00","2010","12","01","11:00","2.0","","-0.6","","","","","","17","","11","","16.1","","96.84","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2010-12-01 12:00","2010","12","01","12:00","2.0","","-1.1","","","","","","15","","11","","16.1","","96.81","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2010-12-01 13:00","2010","12","01","13:00","2.0","","-1.1","","","","","","19","","8","","16.1","","96.80","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2010-12-01 14:00","2010","12","01","14:00","2.0","","-0.6","","","","","","19","","8","","16.1","","96.77","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2010-12-01 15:00","2010","12","01","15:00","2.0","","-0.4","","","","","","17","","8","","16.1","","96.74","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2010-12-01 16:00","2010","12","01","16:00","2.0","","-0.3","","","","","","16","","5","","16.1","","96.76","","","","","","NA"
