"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 00:00","2018","08","01","00:00","18.1","","12.6","","70","","0.0","","1","","5","","16.1","","96.07","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 01:00","2018","08","01","01:00","17.3","","12.5","","73","","0.0","","","M","4","","16.1","","96.07","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 02:00","2018","08","01","02:00","21.0","","11.8","","55","","0.0","","","M","4","","16.1","","96.07","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 03:00","2018","08","01","03:00","18.9","","12.0","","64","","0.0","","","","0","","16.1","","96.07","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 04:00","2018","08","01","04:00","16.8","","12.0","","73","","0.0","","36","","4","","16.1","","96.09","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 05:00","2018","08","01","05:00","17.6","","11.1","","65","","0.0","","1","","5","","16.1","","96.10","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 06:00","2018","08","01","06:00","18.4","","12.9","","70","","0.0","","","","0","","14.5","","96.13","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 07:00","2018","08","01","07:00","23.0","","11.5","","48","","0.0","","","","0","","16.1","","96.13","","25","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 08:00","2018","08","01","08:00","26.0","","9.5","","35","","0.0","","15","","8","","12.9","","96.14","","27","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 09:00","2018","08","01","09:00","27.5","","9.2","","31","","0.0","","15","","11","","16.1","","96.11","","28","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 10:00","2018","08","01","10:00","29.0","","9.3","","29","","0.0","","21","","9","","16.1","","96.07","","30","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 11:00","2018","08","01","11:00","30.4","","10.4","","29","","0.0","","","M","8","","16.1","","96.02","","32","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 12:00","2018","08","01","12:00","31.4","","10.7","","27","","0.0","","","M","4","","6.4","","95.96","","33","","","","Haze"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 13:00","2018","08","01","13:00","32.3","","10.3","","25","","0.0","","","M","4","","16.1","","95.92","","34","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 14:00","2018","08","01","14:00","33.5","","10.5","","24","","0.0","","","M","4","","16.1","","95.86","","35","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 15:00","2018","08","01","15:00","33.7","","11.0","","25","","0.0","","","M","13","","16.1","","95.79","","35","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 16:00","2018","08","01","16:00","33.9","","9.1","","21","","0.0","","","M","4","","16.1","","95.74","","35","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 17:00","2018","08","01","17:00","33.9","","6.0","","17","","0.0","","","","0","","16.1","","95.67","","34","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 18:00","2018","08","01","18:00","32.7","","11.1","","26","","0.0","","","M","4","","16.1","","95.63","","35","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 19:00","2018","08","01","19:00","31.8","","1.4","","14","","0.0","","30","","18","","16.1","","95.69","","30","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 20:00","2018","08","01","20:00","28.0","","3.2","","20","","0.0","","","M","5","","16.1","","95.83","","27","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 21:00","2018","08","01","21:00","25.0","","8.7","","35","","0.0","","35","","5","","16.1","","95.94","","26","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 22:00","2018","08","01","22:00","23.6","","6.5","","33","","0.0","","","","0","","16.1","","96.00","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-01 23:00","2018","08","01","23:00","20.7","","5.8","","38","","0.0","","5","","8","","16.1","","96.03","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-02 00:00","2018","08","02","00:00","20.2","","5.9","","39","","0.0","","19","","9","","16.1","","96.08","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-02 01:00","2018","08","02","01:00","15.5","","8.7","","64","","0.0","","","M","5","","16.1","","96.09","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2018-08-02 02:00","2018","08","02","02:00","16.2","","7.5","","56","","0.0","","4","","5","","16.1","","96.09","","","","","","NA"
