"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 00:00","2021","12","01","00:00","9.1","","5.8","","80","","0.0","","14","","9","","16.1","","96.18","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 01:00","2021","12","01","01:00","8.1","","5.9","","86","","0.0","","15","","8","","16.1","","96.19","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 02:00","2021","12","01","02:00","9.1","","6.2","","82","","0.0","","","","0","","16.1","","96.19","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 03:00","2021","12","01","03:00","8.1","","5.9","","86","","0.0","","23","","8","","16.1","","96.14","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 04:00","2021","12","01","04:00","8.3","","6.1","","86","","0.0","","22","","8","","16.1","","96.17","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 05:00","2021","12","01","05:00","8.5","","6.0","","84","","0.0","","14","","13","","16.1","","96.15","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 06:00","2021","12","01","06:00","8.0","","5.7","","85","","0.0","","","M","4","","16.1","","96.09","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 07:00","2021","12","01","07:00","13.4","","6.6","","63","","0.0","","13","","18","","16.1","","96.07","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 08:00","2021","12","01","08:00","14.2","","6.5","","59","","0.0","","19","","13","","16.1","","96.12","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 09:00","2021","12","01","09:00","15.1","","3.7","","46","","0.0","","21","","26","","16.1","","96.02","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 10:00","2021","12","01","10:00","16.5","","2.4","","39","","0.0","","","M","17","","16.1","","96.03","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 11:00","2021","12","01","11:00","17.6","","0.6","","32","","0.0","","22","","34","","16.1","","95.99","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 12:00","2021","12","01","12:00","17.8","","0.6","","31","","0.0","","21","","22","","16.1","","95.99","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 13:00","2021","12","01","13:00","17.4","","2.2","","36","","0.0","","22","","32","","16.1","","95.97","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 14:00","2021","12","01","14:00","17.4","","3.2","","38","","0.0","","22","","26","","16.1","","96.06","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 15:00","2021","12","01","15:00","17.5","","3.5","","39","","0.0","","19","","17","","16.1","","96.04","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 16:00","2021","12","01","16:00","16.5","","3.0","","40","","0.0","","16","","8","","16.1","","96.03","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 17:00","2021","12","01","17:00","15.1","","3.1","","44","","0.0","","5","","5","","16.1","","96.03","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 18:00","2021","12","01","18:00","10.6","","3.7","","62","","0.0","","","M","4","","16.1","","96.03","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 19:00","2021","12","01","19:00","9.8","","3.7","","66","","0.0","","","M","4","","16.1","","95.99","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 20:00","2021","12","01","20:00","11.0","","4.1","","62","","0.0","","","M","4","","16.1","","95.98","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 21:00","2021","12","01","21:00","10.2","","4.1","","66","","0.0","","","","0","","16.1","","96.03","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 22:00","2021","12","01","22:00","14.2","","3.5","","48","","0.0","","","M","8","","16.1","","96.13","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-01 23:00","2021","12","01","23:00","13.0","","3.3","","52","","0.0","","19","","18","","16.1","","96.16","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-02 00:00","2021","12","02","00:00","12.6","","2.5","","50","","0.0","","17","","32","","16.1","","96.19","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-02 01:00","2021","12","02","01:00","12.5","","0.7","","44","","0.0","","18","","34","","16.1","","96.20","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-02 02:00","2021","12","02","02:00","12.0","","0.2","","44","","0.0","","18","","32","","16.1","","96.31","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-02 03:00","2021","12","02","03:00","11.7","","-4.0","","33","","0.0","","22","","34","","16.1","","96.38","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-02 04:00","2021","12","02","04:00","10.8","","-4.2","","35","","0.0","","22","","30","","16.1","","96.46","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-02 05:00","2021","12","02","05:00","9.8","","-3.1","","40","","0.0","","23","","26","","16.1","","96.54","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-02 06:00","2021","12","02","06:00","9.1","","-2.3","","45","","0.0","","21","","17","","16.1","","96.56","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-02 07:00","2021","12","02","07:00","8.1","","-1.7","","50","","0.0","","19","","18","","16.1","","96.58","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2021-12-02 08:00","2021","12","02","08:00","7.8","","-1.9","","50","","0.0","","8","","8","","16.1","","96.65","","","","","","NA"
