"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.38","49.96","KELOWNA","1123939","2014-04-01 00:00","2014","04","01","00:00","0.3","","-2.8","","80","","","","","M","4","","16.1","","96.04","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-04-01 01:00","2014","04","01","01:00","-0.6","","-2.7","","86","","","","","","0","","16.1","","96.04","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-04-01 02:00","2014","04","01","02:00","-2.0","","-3.9","","87","","","","5","","8","","16.1","","96.06","","","","-5","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-04-01 03:00","2014","04","01","03:00","-3.3","","-4.5","","92","","","","","","0","","16.1","","96.06","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-04-01 04:00","2014","04","01","04:00","-2.8","","-4.0","","92","","","","5","","4","","16.1","","96.07","","","","-4","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-04-01 05:00","2014","04","01","05:00","-3.6","","-4.6","","93","","","","1","","4","","16.1","","96.08","","","","-5","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-04-01 06:00","2014","04","01","06:00","-3.7","","-4.8","","92","","","","","","0","","16.1","","96.12","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-04-01 07:00","2014","04","01","07:00","-0.9","","-2.2","","91","","","","","","0","","16.1","","96.14","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-04-01 08:00","2014","04","01","08:00","3.0","","-1.2","","74","","","","","","0","","16.1","","96.14","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2014-04-01 09:00","2014","04","01","09:00","5.3","","-1.6","","61","","","","","M","4","","16.1","","96.11","","","","","","NA"
