"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 00:00","2011","04","01","00:00","8.0","","0.7","","60","","","","19","","11","","16.1","","96.62","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 01:00","2011","04","01","01:00","8.0","","-0.5","","55","","","","18","","18","","16.1","","96.61","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 02:00","2011","04","01","02:00","8.0","","-0.5","","55","","","","18","","13","","16.1","","96.61","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 03:00","2011","04","01","03:00","7.0","","-1.2","","56","","","","22","","8","","16.1","","96.54","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 04:00","2011","04","01","04:00","7.0","","-1.2","","56","","","","23","","9","","16.1","","96.50","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 05:00","2011","04","01","05:00","6.0","","-0.5","","63","","","","24","","8","","16.1","","96.47","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 06:00","2011","04","01","06:00","7.0","","0.0","","61","","","","14","","8","","16.1","","96.49","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 07:00","2011","04","01","07:00","7.0","","-0.9","","57","","","","","","0","","16.1","","96.43","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 08:00","2011","04","01","08:00","8.0","","-1.5","","51","","","","","","0","","16.1","","96.40","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 09:00","2011","04","01","09:00","9.0","","-3.5","","41","","","","","M","4","","16.1","","96.37","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 10:00","2011","04","01","10:00","10.0","","-4.0","","37","","","","18","","18","","16.1","","96.32","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 11:00","2011","04","01","11:00","10.0","","-3.3","","39","","","","17","","11","","16.1","","96.25","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 12:00","2011","04","01","12:00","10.0","","-2.6","","41","","","","15","","5","","16.1","","96.18","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 13:00","2011","04","01","13:00","9.0","","0.2","","54","","","","22","","17","","16.1","","96.15","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 14:00","2011","04","01","14:00","8.0","","3.5","","73","","","","17","","8","","16.1","","96.07","","","","","","Rain"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 15:00","2011","04","01","15:00","7.0","","1.3","","67","","","","","","0","","16.1","","95.98","","","","","","Rain"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 16:00","2011","04","01","16:00","6.0","","3.0","","81","","","","","M","4","","16.1","","95.94","","","","","","Rain"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 17:00","2011","04","01","17:00","5.0","","2.0","","81","","","","36","","5","","16.1","","95.84","","","","","","Rain"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 18:00","2011","04","01","18:00","5.0","","3.5","","90","","","","34","","13","","16.1","","95.74","","","","","","Rain"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 19:00","2011","04","01","19:00","4.0","","2.8","","92","","","","33","","8","","16.1","","95.66","","","","","","Rain"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 20:00","2011","04","01","20:00","4.0","","2.7","","91","","","","32","","5","","16.1","","95.64","","","","","","Rain"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 21:00","2011","04","01","21:00","4.0","","2.8","","92","","","","31","","5","","16.1","","95.58","","","","","","Rain"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 22:00","2011","04","01","22:00","4.0","","2.7","","91","","","","","M","4","","16.1","","95.51","","","","","","Rain"
"-119.38","49.96","KELOWNA","1123939","2011-04-01 23:00","2011","04","01","23:00","3.0","","1.8","","92","","","","10","","4","","11.3","","95.44","","","","","","Rain"
