"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.38","49.96","KELOWNA","1123939","2022-09-01 00:00","2022","09","01","00:00","17.4","","11.9","","70","","0.0","","36","","11","","16.1","","96.10","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2022-09-01 01:00","2022","09","01","01:00","16.1","","11.8","","76","","0.0","","5","","8","","16.1","","96.16","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2022-09-01 02:00","2022","09","01","02:00","17.5","","11.8","","69","","0.0","","17","","5","","16.1","","96.18","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2022-09-01 03:00","2022","09","01","03:00","18.7","","10.9","","60","","0.0","","","","0","","16.1","","96.21","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2022-09-01 04:00","2022","09","01","04:00","15.9","","10.9","","72","","0.0","","","M","4","","16.1","","96.26","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2022-09-01 05:00","2022","09","01","05:00","15.4","","11.2","","76","","0.0","","","","0","","9.7","","96.32","","","","","","Haze"
"-119.38","49.96","KELOWNA","1123939","2022-09-01 06:00","2022","09","01","06:00","14.7","","11.3","","80","","0.0","","","M","4","","16.1","","96.35","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2022-09-01 07:00","2022","09","01","07:00","19.8","","13.2","","65","","0.0","","","M","4","","16.1","","96.40","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2022-09-01 08:00","2022","09","01","08:00","23.4","","12.3","","49","","0.0","","","","0","","16.1","","96.44","","26","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2022-09-01 09:00","2022","09","01","09:00","27.4","","12.4","","39","","0.0","","22","","9","","16.1","","96.44","","30","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2022-09-01 10:00","2022","09","01","10:00","28.8","","12.1","","35","","0.0","","","M","9","","16.1","","96.42","","31","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2022-09-01 11:00","2022","09","01","11:00","30.1","","11.4","","31","","0.0","","17","","8","","2.4","","96.37","","32","","","","Haze"
