"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 00:00","2011","09","01","00:00","8.0","","3.7","","74","","","","","M","4","","16.1","","96.59","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 01:00","2011","09","01","01:00","7.0","","3.8","","80","","","","","M","4","","16.1","","96.63","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 02:00","2011","09","01","02:00","6.0","","3.0","","81","","","","","","0","","16.1","","96.66","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 03:00","2011","09","01","03:00","5.0","","2.9","","86","","","","","M","4","","16.1","","96.71","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 04:00","2011","09","01","04:00","6.0","","3.5","","84","","","","","M","4","","16.1","","96.75","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 05:00","2011","09","01","05:00","4.0","","2.8","","92","","","","36","","4","","16.1","","96.77","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 06:00","2011","09","01","06:00","5.0","","3.0","","87","","","","","","0","","16.1","","96.83","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 07:00","2011","09","01","07:00","10.0","","5.0","","71","","","","15","","4","","16.1","","96.86","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 08:00","2011","09","01","08:00","13.0","","5.9","","62","","","","","","0","","16.1","","96.84","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 09:00","2011","09","01","09:00","16.0","","6.0","","51","","","","17","","5","","16.1","","96.80","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 10:00","2011","09","01","10:00","17.0","","5.1","","45","","","","15","","11","","16.1","","96.75","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 11:00","2011","09","01","11:00","18.0","","5.4","","43","","","","24","","9","","16.1","","96.62","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 12:00","2011","09","01","12:00","19.0","","5.9","","42","","","","16","","15","","16.1","","96.60","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 13:00","2011","09","01","13:00","20.0","","5.0","","37","","","","17","","18","","16.1","","96.56","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 14:00","2011","09","01","14:00","19.0","","4.9","","39","","","","21","","21","","16.1","","96.63","","","","","","Rain"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 15:00","2011","09","01","15:00","17.0","","9.0","","59","","","","18","","9","","16.1","","96.64","","","","","","Rain"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 16:00","2011","09","01","16:00","19.0","","8.8","","51","","","","12","","18","","16.1","","96.51","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 17:00","2011","09","01","17:00","19.0","","7.9","","48","","","","20","","15","","16.1","","96.44","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 18:00","2011","09","01","18:00","20.0","","3.8","","34","","","","24","","24","","16.1","","96.44","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 19:00","2011","09","01","19:00","18.0","","2.4","","35","","","","21","","17","","16.1","","96.45","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2011-09-01 20:00","2011","09","01","20:00","16.0","","4.2","","45","","","","18","","15","","16.1","","96.46","","","","","","NA"
