"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 00:00","2013","09","01","00:00","10.6","","9.3","","91","","","","1","","4","","16.1","","96.37","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 01:00","2013","09","01","01:00","11.4","","9.5","","88","","","","","M","4","","16.1","","96.38","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 02:00","2013","09","01","02:00","11.4","","9.2","","86","","","","6","","4","","16.1","","96.39","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 03:00","2013","09","01","03:00","9.6","","8.8","","95","","","","35","","5","","16.1","","96.37","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 04:00","2013","09","01","04:00","9.0","","7.6","","91","","","","6","","5","","16.1","","96.40","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 05:00","2013","09","01","05:00","9.6","","7.6","","87","","","","4","","5","","16.1","","96.42","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 06:00","2013","09","01","06:00","8.7","","7.2","","90","","","","","","0","","16.1","","96.42","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 07:00","2013","09","01","07:00","13.3","","9.7","","79","","","","","","0","","16.1","","96.42","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 08:00","2013","09","01","08:00","16.9","","10.6","","66","","","","","","0","","16.1","","96.44","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 09:00","2013","09","01","09:00","19.3","","10.3","","56","","","","","M","4","","16.1","","96.37","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 10:00","2013","09","01","10:00","21.6","","10.1","","48","","","","","M","8","","16.1","","96.31","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 11:00","2013","09","01","11:00","23.5","","9.7","","41","","","","19","","8","","16.1","","96.20","","25","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 12:00","2013","09","01","12:00","25.3","","10.5","","39","","","","30","","5","","16.1","","96.11","","27","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 13:00","2013","09","01","13:00","26.3","","10.6","","37","","","","18","","5","","16.1","","96.06","","28","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 14:00","2013","09","01","14:00","28.6","","10.0","","31","","","","","M","5","","12.9","","95.96","","30","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 15:00","2013","09","01","15:00","29.3","","9.8","","29","","","","34","","13","","16.1","","95.86","","30","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 16:00","2013","09","01","16:00","29.4","","9.7","","29","","","","33","","15","","16.1","","95.78","","31","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 17:00","2013","09","01","17:00","28.4","","9.1","","29","","","","33","","8","","16.1","","95.73","","29","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 18:00","2013","09","01","18:00","26.7","","11.8","","39","","","","1","","4","","16.1","","95.70","","29","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 19:00","2013","09","01","19:00","21.7","","11.2","","51","","","","","","0","","16.1","","95.73","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 20:00","2013","09","01","20:00","18.2","","12.2","","68","","","","1","","5","","16.1","","95.76","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 21:00","2013","09","01","21:00","17.2","","11.7","","70","","","","","M","4","","16.1","","95.79","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 22:00","2013","09","01","22:00","15.1","","11.1","","77","","","","","","0","","16.1","","95.82","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-01 23:00","2013","09","01","23:00","14.1","","10.4","","78","","","","","M","4","","16.1","","95.84","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-02 00:00","2013","09","02","00:00","12.5","","10.0","","85","","","","","","0","","16.1","","95.91","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-02 01:00","2013","09","02","01:00","13.4","","10.1","","80","","","","6","","8","","16.1","","95.94","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-02 02:00","2013","09","02","02:00","12.8","","9.6","","81","","","","","","0","","16.1","","95.96","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-02 03:00","2013","09","02","03:00","13.2","","9.4","","78","","","","","M","4","","16.1","","96.03","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-02 04:00","2013","09","02","04:00","11.0","","9.6","","91","","","","35","","5","","16.1","","96.04","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-02 05:00","2013","09","02","05:00","10.3","","8.7","","90","","","","","","0","","16.1","","96.09","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-02 06:00","2013","09","02","06:00","10.1","","8.2","","88","","","","4","","4","","16.1","","96.14","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-02 07:00","2013","09","02","07:00","15.5","","11.5","","77","","","","","","0","","16.1","","96.18","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-02 08:00","2013","09","02","08:00","19.2","","10.9","","58","","","","","","0","","16.1","","96.20","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-02 09:00","2013","09","02","09:00","21.5","","11.3","","52","","","","","M","5","","16.1","","96.20","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-02 10:00","2013","09","02","10:00","24.0","","11.1","","44","","","","33","","8","","16.1","","96.14","","26","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-02 11:00","2013","09","02","11:00","25.7","","10.0","","37","","","","36","","11","","16.1","","96.06","","27","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-02 12:00","2013","09","02","12:00","27.4","","10.2","","34","","","","36","","18","","16.1","","95.97","","29","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-02 13:00","2013","09","02","13:00","28.9","","10.7","","32","","","","34","","13","","16.1","","95.90","","31","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-02 14:00","2013","09","02","14:00","30.1","","10.3","","29","","","","1","","9","","16.1","","95.86","","32","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2013-09-02 15:00","2013","09","02","15:00","30.7","","11.3","","30","","","","","M","4","","16.1","","95.79","","33","","","","NA"
