"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 00:00","2023","08","01","00:00","13.5","","6.0","","60","","0.0","","","M","4","","16.1","","96.54","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 01:00","2023","08","01","01:00","15.0","","4.7","","50","","0.0","","","M","4","","16.1","","96.58","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 02:00","2023","08","01","02:00","12.5","","5.2","","61","","0.0","","16","","5","","16.1","","96.60","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 03:00","2023","08","01","03:00","13.2","","4.5","","55","","0.0","","","","0","","16.1","","96.64","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 04:00","2023","08","01","04:00","11.5","","4.4","","61","","0.0","","9","","5","","16.1","","96.67","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 05:00","2023","08","01","05:00","10.4","","4.9","","69","","0.0","","","","0","","16.1","","96.71","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 06:00","2023","08","01","06:00","13.7","","6.9","","63","","0.0","","8","","5","","16.1","","96.74","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 07:00","2023","08","01","07:00","18.4","","5.0","","41","","0.0","","","","0","","16.1","","96.75","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 08:00","2023","08","01","08:00","21.3","","4.7","","33","","0.0","","17","","9","","16.1","","96.75","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 09:00","2023","08","01","09:00","23.2","","5.3","","31","","0.0","","17","","9","","16.1","","96.71","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 10:00","2023","08","01","10:00","24.7","","5.4","","28","","0.0","","","M","5","","16.1","","96.63","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 11:00","2023","08","01","11:00","26.7","","5.6","","26","","0.0","","20","","5","","16.1","","96.57","","26","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 12:00","2023","08","01","12:00","28.3","","4.6","","22","","0.0","","","M","8","","12.9","","96.49","","27","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 13:00","2023","08","01","13:00","28.9","","3.9","","20","","0.0","","14","","8","","6.4","","96.43","","28","","","","Haze"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 14:00","2023","08","01","14:00","30.3","","4.9","","20","","0.0","","14","","5","","6.4","","96.35","","30","","","","Haze"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 15:00","2023","08","01","15:00","31.8","","2.3","","15","","0.0","","25","","32","","16.1","","96.28","","30","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 16:00","2023","08","01","16:00","32.0","","0.7","","13","","0.0","","26","","21","","16.1","","96.21","","30","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 17:00","2023","08","01","17:00","32.1","","2.6","","15","","0.0","","25","","11","","16.1","","96.17","","31","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 18:00","2023","08","01","18:00","31.6","","2.5","","15","","0.0","","","M","9","","16.1","","96.15","","30","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 19:00","2023","08","01","19:00","29.3","","5.7","","22","","0.0","","17","","5","","16.1","","96.15","","29","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 20:00","2023","08","01","20:00","23.7","","5.2","","30","","0.0","","","M","4","","16.1","","96.23","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 21:00","2023","08","01","21:00","20.8","","4.4","","34","","0.0","","","M","4","","16.1","","96.31","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 22:00","2023","08","01","22:00","16.1","","6.1","","51","","0.0","","","M","4","","16.1","","96.35","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-01 23:00","2023","08","01","23:00","16.8","","4.0","","42","","0.0","","6","","5","","16.1","","96.39","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-02 00:00","2023","08","02","00:00","14.5","","4.7","","52","","0.0","","4","","5","","16.1","","96.43","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-02 01:00","2023","08","02","01:00","14.0","","3.9","","50","","0.0","","","M","4","","16.1","","96.45","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-02 02:00","2023","08","02","02:00","13.6","","4.8","","55","","0.0","","6","","5","","16.1","","96.46","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-02 03:00","2023","08","02","03:00","11.5","","5.2","","65","","0.0","","36","","4","","16.1","","96.47","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-02 04:00","2023","08","02","04:00","11.9","","5.4","","64","","0.0","","","","0","","16.1","","96.49","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-02 05:00","2023","08","02","05:00","12.1","","6.2","","67","","0.0","","","M","4","","16.1","","96.52","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-02 06:00","2023","08","02","06:00","14.2","","8.1","","66","","0.0","","","","0","","16.1","","96.54","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-02 07:00","2023","08","02","07:00","19.0","","6.5","","44","","0.0","","","M","4","","16.1","","96.58","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-02 08:00","2023","08","02","08:00","22.7","","6.1","","34","","0.0","","18","","5","","16.1","","96.57","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-02 09:00","2023","08","02","09:00","24.6","","5.6","","29","","0.0","","18","","5","","16.1","","96.51","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-02 10:00","2023","08","02","10:00","26.6","","3.9","","23","","0.0","","18","","13","","16.1","","96.44","","26","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-02 11:00","2023","08","02","11:00","28.1","","0.5","","16","","0.0","","14","","13","","11.3","","96.39","","26","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-08-02 12:00","2023","08","02","12:00","29.5","","1.4","","16","","0.0","","15","","11","","16.1","","96.33","","28","","","","NA"
