"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 00:00","2019","10","01","00:00","5.6","","2.6","","81","","0.0","","","","0","","16.1","","96.93","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 01:00","2019","10","01","01:00","4.1","","1.8","","85","","0.0","","5","","4","","16.1","","96.96","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 02:00","2019","10","01","02:00","0.6","","0.1","","96","","0.0","","1","","4","","16.1","","96.98","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 03:00","2019","10","01","03:00","0.2","","-0.3","","96","","0.0","","","M","4","","16.1","","96.97","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 04:00","2019","10","01","04:00","-0.1","","-0.9","","94","","0.0","","1","","5","","16.1","","96.99","","","","-2","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 05:00","2019","10","01","05:00","-0.9","","-1.4","","96","","0.0","","36","","4","","16.1","","97.02","","","","-2","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 06:00","2019","10","01","06:00","-1.7","","-2.1","","97","","0.0","","35","","4","","16.1","","97.05","","","","-3","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 07:00","2019","10","01","07:00","-0.6","","-1.2","","96","","0.0","","2","","5","","16.1","","97.08","","","","-2","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 08:00","2019","10","01","08:00","6.0","","2.2","","76","","0.0","","","","0","","16.1","","97.09","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 09:00","2019","10","01","09:00","7.7","","2.5","","70","","0.0","","","M","4","","16.1","","97.08","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 10:00","2019","10","01","10:00","8.7","","2.3","","64","","0.0","","","M","4","","16.1","","97.05","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 11:00","2019","10","01","11:00","10.0","","1.8","","57","","0.0","","","","0","","16.1","","97.00","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 12:00","2019","10","01","12:00","11.3","","2.4","","54","","0.0","","","M","4","","16.1","","96.94","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 13:00","2019","10","01","13:00","12.6","","1.6","","47","","0.0","","17","","5","","16.1","","96.86","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 14:00","2019","10","01","14:00","13.4","","1.7","","45","","0.0","","","M","5","","16.1","","96.80","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 15:00","2019","10","01","15:00","14.1","","1.7","","43","","0.0","","21","","9","","16.1","","96.75","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 16:00","2019","10","01","16:00","14.1","","1.6","","43","","0.0","","23","","5","","16.1","","96.71","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 17:00","2019","10","01","17:00","13.4","","0.8","","42","","0.0","","","","0","","16.1","","96.71","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 18:00","2019","10","01","18:00","7.8","","3.9","","76","","0.0","","5","","9","","16.1","","96.72","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 19:00","2019","10","01","19:00","4.7","","2.1","","83","","0.0","","4","","5","","16.1","","96.75","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 20:00","2019","10","01","20:00","4.3","","2.2","","86","","0.0","","","M","4","","16.1","","96.77","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 21:00","2019","10","01","21:00","4.3","","2.4","","87","","0.0","","1","","4","","16.1","","96.77","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 22:00","2019","10","01","22:00","3.7","","2.2","","90","","0.0","","6","","5","","16.1","","96.78","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-01 23:00","2019","10","01","23:00","3.6","","2.3","","91","","0.0","","","","0","","16.1","","96.78","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-02 00:00","2019","10","02","00:00","4.0","","2.7","","92","","0.0","","","","0","","16.1","","96.80","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-02 01:00","2019","10","02","01:00","4.7","","3.1","","89","","0.0","","","","0","","16.1","","96.82","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-02 02:00","2019","10","02","02:00","3.8","","3.1","","95","","0.0","","","","0","","16.1","","96.80","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-02 03:00","2019","10","02","03:00","4.1","","2.8","","91","","0.0","","","","0","","16.1","","96.79","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-02 04:00","2019","10","02","04:00","3.1","","2.4","","95","","0.0","","","","0","","16.1","","96.80","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-02 05:00","2019","10","02","05:00","3.9","","2.7","","92","","0.0","","","","0","","16.1","","96.78","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2019-10-02 06:00","2019","10","02","06:00","4.4","","3.1","","91","","0.0","","","","0","","16.1","","96.81","","","","","","NA"
